NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1146297,,2000 River Ave,Long Beach,CA,90810-3615,31080,Metropolitan Statistical Area,Los Angeles,06037,06037572800,47,33.79,-118,Active,2,0,0,31,6/12/2019,6/12/2039,6/12/2039,,,,,,,,,,,,,,,,,1770,1/1/2017,1/1/2017,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2106303326,Active,HOME,6/12/2019,6/12/2039,26,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,Active,Project Based Vouchers,31,,,,0,0,0,,,,,,,
1146298,,2001 Cedar Ave,Long Beach,CA,90806-4655,31080,Metropolitan Statistical Area,Los Angeles,06037,06037573004,47,33.79,-118,Active,1,0,0,9,1/18/2019,1/18/2034,1/18/2034,,,,,,,,,,,,,,,,,1830,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2106303447,Active,HOME,1/18/2019,1/18/2034,9,Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1154927,,1402 E Washington St,Long Beach,CA,90805-6154,31080,Metropolitan Statistical Area,Los Angeles,06037,06037570602,44,33.85,-118,Active,1,0,0,1,11/22/2019,11/22/2034,11/22/2034,HOPE,,,,,,,,,,,,,,,,1810,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2106303595,Active,HOME,11/22/2019,11/22/2034,1,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1154928,,2800 Baltic Ave,Long Beach,CA,90810-2807,31080,Metropolitan Statistical Area,Los Angeles,06037,06037572600,47,33.81,-118,Active,1,0,0,1,11/22/2019,11/22/2034,11/22/2034,HOPE,,,,,,,,,,,,,,,,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2106303596,Active,HOME,11/22/2019,11/22/2034,1,Acquisition Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1155624,,475 W 5th St,Long Beach,CA,90802-6615,31080,Metropolitan Statistical Area,Los Angeles,06037,06037575902,47,33.77,-118,Active,1,0,0,14,6/23/2020,6/23/2035,6/23/2035,,,,,,,,,,,,,,,,,2140,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2106303462,Active,HOME,6/23/2020,6/23/2035,14,Acquisition,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1162222,BEACON PLACE,1201 Long Beach Blvd,Long Beach,CA,90813-3435,31080,Metropolitan Statistical Area,Los Angeles,06037,06037576301,47,33.78,-118,Active,1,0,0,39,1/1/2019,1/1/2074,1/1/2074,,Non-Profit,,,,,,,,,,30,9,0,,,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA2019005,Active,9% Tax Credit,1/1/2019,1/1/2074,38,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000045,WESTERN GARDENS,1742 W 84th Pl,Los Angeles,CA,90047-3065,31080,Metropolitan Statistical Area,Los Angeles,06037,06037238100,37,33.96,-118,Active,1,0,1,35,1/1/1984,12/31/2039,12/31/2039,ROBERT WESTERN PRESERVATION LP,Profit Motivated,EMP III INC DBA ALPHA PROPERTY MANAGEMENT,Profit Motivated,800002791,83b,9/25/2018,77b,10/21/2015,65c,10/20/2015,0,29,6,67,Family,1830,1/1/1981,1/1/1981,83,156,1,0,0,CA160068050,Active,Sec 8 NC,1a: Mark-Up-To-Market Eligibility,1/1/2020,12/31/2039,35,90.06,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000047,GEORGE MCDONALD COURT APARTMENTS,1800 E 92nd St,Los Angeles,CA,90002-2461,31080,Metropolitan Statistical Area,Los Angeles,06037,06037242200,44,33.95,-118,Active,1,0,0,61,9/1/2020,8/31/2040,8/31/2040,BANDERA SENIOR HOUSING CORP,Non-Profit,SOUTHERN CALIFORNIA PRESBYTERIAN HOMES,Non-Profit,800076392,90b,2/21/2018,90b,10/15/2015,85c*,10/14/2015,60,0,0,92,Elderly,1770,1/1/1998,1/1/1998,98,102,1,0,0,CA16S961012,Active,PRAC/202,,9/1/2020,8/31/2040,60,59.68,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000049,SUBSIDIZED HOUSING CORPORATION 4,232 S Avenue 56,Los Angeles,CA,90042-4610,31080,Metropolitan Statistical Area,Los Angeles,06037,06037183820,34,34.11,-118,Active,13,1,0,20,8/1/2020,7/31/2021,5/31/2022,SUBSIDIZED HOUSING CORPORATION,Profit Motivated,SUBSIDIZED HOUSING CORPORATION,Profit Motivated,800079753,98a,9/18/2018,97a,2/4/2014,97a,2/3/2014,0,0,1,42,Family,2010,1/1/1995,1/1/1995,100,357,13,1,0,CA160060033,Active,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,9/1/2020,8/31/2021,1,60.22,,CA160060023,Active,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,9/1/2020,8/31/2021,1,62.26,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000051,ST NICHOLAS CEDARS MANOR,2323 W 4th St,Los Angeles,CA,90057-2748,31080,Metropolitan Statistical Area,Los Angeles,06037,06037208802,34,34.06,-118,Active,1,0,1,26,1/1/1980,11/30/2021,11/30/2021,ST NICHOLAS CEDARS MANOR INC,Non-Profit,SKWR MANAGEMENT CORP,Profit Motivated,800002486,93b*,5/22/2018,93b*,9/30/2014,90c*,9/29/2014,23,3,0,100,Elderly,1890,1/1/1978,1/1/1978,95,165,1,0,0,CA160002021,Active,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,11/5/2020,11/30/2021,26,87.75,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000053,MIDWILSHIRE APARTMENTS,2826 S La Salle Ave,Los Angeles,CA,90018-3184,31080,Metropolitan Statistical Area,Los Angeles,06037,06037222200,37,34.03,-118,Active,1,1,0,75,9/1/2017,12/31/2020,8/31/2022,MID-WILSHIRE APTS HOUSING CORPORATION,Non-Profit,GENESSY MANAGEMENT AND DEVELOPMENT LLC (GMD),Profit Motivated,800001972,89b,2/13/2017,89b,2/10/2017,90b,3/10/2014,62,5,0,100,Family,1810,1/1/1971,1/1/1971,83,123,1,1,0,CA16M000230,Active,LMSA,1b: Discretionary Authority Eligibility Mark-Up-To-Market,9/1/2017,8/31/2022,7,90.09,,CA16L000001,Inconclusive,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,7/1/2020,12/31/2020,67,35.49,End Date Passed,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000054,SUBSIDIZED HOUSING CORPORATION 44,5415 Geer St,Los Angeles,CA,90016-3323,31080,Metropolitan Statistical Area,Los Angeles,06037,06037219901,37,34.03,-118,Active,12,1,0,20,8/1/2020,7/31/2021,3/31/2022,SUBSIDIZED HOUSING CORPORATION,Profit Motivated,SUBSIDIZED HOUSING CORPORATION,Profit Motivated,800079875,80c,11/27/2018,87b,11/3/2016,87b,10/19/2016,0,0,1,79,Family,1880,1/1/1978,1/1/1978,100,383,12,1,0,CA160057012,Active,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,9/1/2020,8/31/2021,1,60.30,,CA160068019,Active,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,10/1/2020,9/30/2021,1,52.78,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000056,E VICTOR VILLA,555 W 92nd St,Los Angeles,CA,90044-5654,31080,Metropolitan Statistical Area,Los Angeles,06037,06037240300,43,33.95,-118,Active,2,0,0,46,1/1/2016,6/30/2036,1/1/2071,E VICTOR VILLA LP,Profit Motivated,ABODE COMMUNITIES,Non-Profit,800001427,73c*,8/29/2019,75c*,9/21/2018,96b,12/18/2014,46,0,0,97,Elderly,1770,1/1/1969,1/1/1969,94,96,1,0,0,CA16M000399,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,7/1/2016,6/30/2036,42,85.05,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA20161018,Active,4% Tax Credit,1/1/2016,1/1/2071,45,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000058,MARIPOSA MANOR,756 S Mariposa Ave,Los Angeles,CA,90005-2082,31080,Metropolitan Statistical Area,Los Angeles,06037,06037212304,34,34.06,-118,Active,1,0,0,70,8/1/2020,7/31/2040,7/31/2040,MARIPOSA SENIOR ASSOCIATION,Non-Profit,CALIFORNIA COMMERCIAL INVESTMENT GROUP INC,Profit Motivated,800076398,94b,11/19/2014,94b,11/18/2014,91a,2/6/2009,69,0,0,100,Elderly,2250,1/1/1998,1/1/1998,95,113,1,0,0,CA16S971003,Active,PRAC/202,,8/1/2020,7/31/2040,69,43.17,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000060,DIANE APARTMENTS,782 N Van Ness Ave,Los Angeles,CA,90038-3136,31080,Metropolitan Statistical Area,Los Angeles,06037,06037191710,28,34.09,-118,Active,1,0,1,61,3/1/1984,3/31/2025,3/31/2025,US VILLAS LP,Limited Dividend,US VILLAS LP,Limited Dividend,800001401,86c,8/2/2019,70c,4/11/2018,70c,4/9/2018,48,7,6,90,Family,2190,1/1/1981,1/1/1981,97,165,1,0,0,CA16A001007,Active,Sec 8 SR,1a: Mark-Up-To-Market Eligibility,4/1/2020,3/31/2025,61,95.94,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1000168,HOLLYWOOD PARKVIEW APARTMENTS,1244 S Lake St,Los Angeles,CA,90006-3668,31080,Metropolitan Statistical Area,Los Angeles,06037,06037209810,34,34.05,-118,Active,1,0,0,32,7/1/2013,6/30/2033,6/30/2033,HOLLYWOOD PARKVIEW APTS HOUSING CORPORATION,Non-Profit,PICO UNION HOUSING CORPORATION,Non-Profit,800001673,84c*,10/2/2019,94b,5/12/2016,94b,5/6/2016,32,0,0,100,Family,1810,1/1/1971,1/1/1971,87,159,1,0,0,CA16L000013,Active,LMSA,5b: Request Contract Renewal for a Preservation Project,7/1/2013,6/30/2033,32,43.30,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1001174,ONE SANTA FE,100 N Santa Fe Ave,Los Angeles,CA,90012-4021,31080,Metropolitan Statistical Area,Los Angeles,06037,06037206031,34,34.05,-118,Active,2,0,1,88,1/1/2014,5/18/2035,1/1/2069,1SF-R AFF LP,For Profit,FPI MANAGEMENT INC,,800227799,69c,11/21/2019,66c*,11/7/2018,61c*,12/19/2017,61,27,0,,,2058,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA20141057,Active,4% Tax Credit,1/1/2014,1/1/2069,88,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109712882,Active,HOME,5/18/2015,5/18/2035,88,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1001178,WATTS ARMS I,10130 Beach St,Los Angeles,CA,90002-3921,31080,Metropolitan Statistical Area,Los Angeles,06037,06037242200,44,33.94,-118,Active,1,0,1,104,4/1/1979,12/31/2036,12/31/2036,WATTS ARMS I RENEWAL LP,Profit Motivated,BARKER MANAGEMENT,Profit Motivated,800002779,87c,10/4/2018,80c,10/17/2016,80c,10/14/2016,18,50,36,75,Family,1770,1/1/1979,1/1/1979,94,131,1,0,0,CA16M000308,Active,LMSA,1b: Discretionary Authority Eligibility Mark-Up-To-Market,1/1/2017,12/31/2036,104,80.46,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1001180,BRITTANIA APARTMENTS,1030 Brittania St,Los Angeles,CA,90033-1357,31080,Metropolitan Statistical Area,Los Angeles,06037,06037203300,34,34.06,-118,Active,2,0,0,43,6/1/1996,3/1/2025,3/1/2025,,,KENNETH MANAGEMENT GROUP,,800050282,93a,6/8/2017,93a,6/7/2017,92b*,4/23/2014,,,,,Family,1770,1/1/1963,1/1/1969,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,12298008,Active,542(C) HFA RISK SHARING-RECENT COMP,6/1/1996,3/1/2025,43,473271,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,Active,Project Based Vouchers,15,,,,0,0,0,,,,,,,
1001188,LA PRO II,1100 S Berendo St,Los Angeles,CA,90006-3353,31080,Metropolitan Statistical Area,Los Angeles,06037,06037213320,34,34.05,-118,Active,2,0,0,123,4/1/2012,3/31/2032,10/1/2051,LA PRO II PRESERVATION LIMITED PARTNERSHIP,Profit Motivated,PRESERVATION PARTNERS MANAGEMENT GROUP INC,Profit Motivated,800241058,84c,11/15/2018,85c,5/18/2016,85c,5/18/2016,80,0,0,89,Family,1810,1/1/1970,1/1/1970,96,91,1,0,0,CA16L000035,Active,LMSA,1b: Discretionary Authority Eligibility Mark-Up-To-Market,4/1/2012,3/31/2032,80,95.40,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,0,12211349,Active,207/ 223(F) PUR/ REFIN HSG,11/1/2016,10/1/2051,123,9874612,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
1001190,BILLY G MILLS MANOR,1115 W 37th Pl,Los Angeles,CA,90007-4276,31080,Metropolitan Statistical Area,Los Angeles,06037,06037222600,37,34.02,-118,Active,2,0,3,103,4/1/1982,5/31/2022,1/1/2053,VERMONT PLACE DEVELOPMENT COMPANY A LIMITED PARTNERSHIP,Profit Motivated,SKWR MANAGEMENT CORP,Profit Motivated,800001114,84b*,11/21/2019,96c*,4/27/2015,96c*,4/24/2015,48,54,0,81,Family,1860,,,96,190,1,0,0,CA168023057,Active,Sec 8 NC,2: Request Renewal Without Restructuring at or Below Comparable Rents,6/1/2017,5/31/2022,102,106.57,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,3,12211396,Active,207/ 223(F) PUR/ REFIN HSG,2/1/2018,1/1/2053,102,12829350,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,
